BCUT2D_MWHI,BCUT2D_MRHI,BCUT2D_MRLOW,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA5,PEOE_VSA9,SMR_VSA3,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,TPSA,EState_VSA11,VSA_EState2,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,Value
35.495693,7.924898,-0.14494543,5.7495117,6.103966,10.023292,5.9693055,4.305216,0.0,10.58287,0.0,9.042079,5.6873865,5.7495117,83.91,0.0,11.785073,0.0,0.0,0.0,5.5
35.496838,7.9244633,0.1010788,16.394506,5.783245,10.023292,0.0,14.50061,0.0,22.29963,4.9839787,9.458958,5.6873865,11.499023,85.36,0.0,16.452778,0.0,1.0,0.0,7.52
16.554989,5.7763524,-0.13750428,29.55354,0.0,0.0,12.062546,9.694447,0.0,19.410608,9.883888,14.210588,4.794537,17.248535,111.33,0.0,29.676226,0.0,1.0,0.0,6.73
16.57258,5.992534,0.060562804,6.606882,17.60299,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,14.790515,0.0,11.499023,89.79,0.0,24.905151,1.0,1.0,0.0,8.52
35.496784,7.923321,0.095327824,11.499023,0.0,15.93047,0.0,14.50061,0.0,21.678411,10.300767,14.775746,5.6873865,11.499023,97.39,0.0,16.500399,0.0,1.0,0.0,6.8
32.239872,7.897315,0.11183201,12.035672,0.0,0.0,10.118127,4.794537,0.0,5.408052,0.0,4.1830854,0.0,5.7495117,60.44,0.0,10.492153,0.0,0.0,0.0,5.68
35.497982,7.897456,0.49688774,0.0,5.7495117,0.0,10.118127,0.0,0.0,15.453319,0.0,4.1830854,0.0,5.7495117,43.37,0.0,0.0,0.0,0.0,0.0,5.84
32.233273,7.8970327,-0.13806471,11.4434395,0.0,15.93047,12.352597,4.794537,0.0,23.132183,9.289194,9.458958,26.342491,5.7495117,77.4,0.0,13.102683,0.0,1.0,0.0,7.22
35.498264,6.4404287,0.09506228,0.0,0.0,11.81436,0.0,9.589074,0.0,15.608718,5.3167887,10.633577,5.6873865,0.0,58.2,0.0,25.02551,0.0,0.0,0.0,8.7
16.700375,6.255858,-0.1292132,39.5689,17.316002,12.321141,6.0311146,14.383612,0.0,5.5634513,10.216699,14.790515,4.794537,17.248535,151.7,0.0,53.5886,2.0,0.0,0.0,6.21
16.50363,5.6801834,-0.13881063,17.259272,6.606882,0.0,5.9693055,0.0,0.0,12.30081,4.9839787,9.473726,0.0,11.499023,81.79,0.0,15.016041,0.0,1.0,0.0,4.98
35.495693,7.147062,-0.13750213,29.658285,0.0,0.0,12.062546,9.694447,11.336786,10.571075,9.883888,9.473726,4.794537,11.499023,88.96,0.0,30.86995,0.0,1.0,0.0,5.39
19.417141,5.955641,-0.15184829,17.248535,5.601051,5.90718,18.321903,4.794537,0.0,16.690355,5.3167887,14.790515,26.342491,17.248535,84.86,0.0,23.756594,0.0,0.0,0.0,6.69
16.55156,5.8799186,-0.1326306,11.509759,0.0,0.0,12.062546,0.0,0.0,18.907692,9.883888,4.736863,4.794537,5.7495117,102.1,0.0,30.418205,1.0,1.0,0.0,6.59
16.370495,5.88269,-0.14249042,6.041841,0.0,0.0,11.938611,9.589074,0.0,6.041841,10.300767,11.050456,0.0,0.0,145.51,0.0,37.00952,0.0,1.0,0.0,4.82
32.16673,8.149277,-0.11847334,11.499023,12.390127,5.2392116,0.0,19.7004,0.0,12.3597355,5.3167887,14.790515,4.794537,11.499023,81.7,0.0,34.966175,1.0,0.0,1.0,4.74
35.495693,7.9975157,-0.15350771,17.248535,0.0,0.0,11.477635,0.0,0.0,18.236397,0.0,14.210588,13.171246,17.248535,64.99,0.0,11.531567,1.0,0.0,0.0,5.17
16.365677,5.990965,0.069710076,0.0,0.0,5.90718,5.9693055,4.794537,0.0,5.5634513,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.7671,0.0,1.0,0.0,6.61
32.1812,8.263824,-0.13691877,16.676928,0.0,5.90718,5.9693055,14.488984,0.0,11.325958,4.8999095,4.736863,0.0,5.7495117,66.84,0.0,25.134855,1.0,0.0,1.0,5.88
32.23366,7.898845,-0.13784629,5.8172207,9.837254,15.93047,6.1762986,4.794537,0.0,21.728489,9.289194,5.3167887,17.56166,0.0,102.31,0.0,12.437481,0.0,1.0,0.0,6.08
16.477148,5.7531633,-0.14180857,17.02646,5.58302,6.014659,5.9693055,4.794537,0.0,18.218716,9.9679575,9.636773,6.014659,5.7495117,101.83,0.0,23.165627,1.0,2.0,1.0,6.23
35.495693,6.3096933,-0.14371595,11.499023,6.103966,5.90718,5.9693055,4.794537,0.0,12.145807,9.883888,14.790515,0.0,11.499023,89.79,0.0,24.431177,0.0,1.0,0.0,8.3
16.149359,5.9908724,0.09317866,0.0,0.0,5.90718,0.0,4.794537,0.0,6.041841,9.883888,5.3167887,0.0,0.0,34.03,0.0,13.597398,0.0,1.0,0.0,5.91
19.413237,5.923458,-0.14067625,36.156227,0.0,0.0,12.145604,4.9839787,0.0,12.626498,9.9679575,14.210588,13.171246,17.248535,90.77,0.0,19.49638,0.0,2.0,0.0,5.33
35.495693,6.3423615,0.094652355,11.635083,11.634441,11.81436,0.0,9.589074,0.0,16.149536,10.300767,10.633577,18.989107,0.0,71.09,0.0,28.671488,0.0,1.0,0.0,7.27
16.511492,5.845036,-0.14945751,11.454175,6.103966,0.0,5.9693055,0.0,0.0,6.5447564,9.551078,0.0,0.0,0.0,77.49,0.0,16.178982,0.0,2.0,0.0,5.82
35.495693,6.342615,0.09464845,11.635083,11.634441,11.81436,0.0,9.589074,0.0,41.24753,10.300767,15.533487,24.676495,0.0,83.56,0.0,31.926107,1.0,1.0,1.0,7.95
32.233273,7.896851,-0.11626675,12.238685,0.0,15.582558,6.0311146,14.156174,0.0,15.9288845,14.273173,20.91494,16.16931,0.0,139.26,0.0,41.28564,0.0,1.0,0.0,5.4
16.47707,5.825539,-0.13813826,11.509759,0.0,0.0,5.9693055,9.694447,0.0,18.845566,9.883888,4.736863,0.0,5.7495117,75.8,0.0,18.087475,0.0,1.0,0.0,5.92
16.476871,5.932751,-0.13270955,11.396689,0.0,0.0,12.00042,0.0,0.0,18.221827,20.184656,15.3704405,4.794537,5.7495117,105.48,0.0,27.764494,1.0,2.0,0.0,6.12
16.498335,5.7020802,-0.13647403,11.499023,0.0,0.0,5.9693055,9.778516,0.0,12.710849,4.9839787,9.473726,0.0,11.499023,68.65,0.0,15.029733,0.0,1.0,0.0,7.22
16.554207,5.715859,-0.13783848,17.259272,0.0,0.0,12.062546,4.794537,0.0,18.721632,9.883888,9.473726,4.794537,11.499023,102.1,0.0,30.560072,1.0,1.0,1.0,6.68
19.422457,5.66756,-0.27422237,17.248535,11.499023,0.0,12.331664,4.794537,13.171246,12.710849,0.0,18.947453,13.171246,28.747559,74.22,0.0,10.775519,0.0,0.0,0.0,8.22
35.495697,6.2943897,-0.13722748,10.902621,17.090616,0.0,12.145604,4.5670996,0.0,10.949676,9.551078,4.736863,13.171246,11.499023,64.35,0.0,16.661858,0.0,2.0,0.0,7.68
19.413256,5.9234815,-0.14067662,41.97345,0.0,0.0,12.145604,0.0,0.0,12.626498,4.9839787,14.210588,17.56166,17.248535,77.88,0.0,15.492181,0.0,1.0,0.0,5.46
32.16673,8.145593,-0.11857556,33.997498,0.0,5.2392116,0.0,14.905863,0.0,20.32356,5.3167887,24.26424,4.794537,28.747559,83.09,0.0,23.171524,1.0,0.0,1.0,6.34
35.495693,6.331095,-0.13664322,18.050322,5.760247,0.0,12.145604,0.0,0.0,27.406916,10.140642,4.736863,13.171246,5.7495117,88.35,0.0,13.936342,0.0,2.0,0.0,4.54
16.505066,5.936676,0.010618909,22.663527,0.0,0.0,5.9693055,0.0,0.0,0.0,0.0,4.736863,0.0,11.499023,66.76,0.0,11.896598,1.0,0.0,0.0,6.33
35.495693,6.317188,-0.15307708,22.998047,12.710849,0.0,12.145604,0.0,0.0,18.236397,0.0,18.947453,13.171246,22.998047,74.22,0.0,11.093213,1.0,0.0,0.0,5.39
35.496784,6.3106456,-0.14371121,17.1462,11.853478,0.0,5.9693055,0.0,0.0,17.624908,9.551078,9.473726,0.0,17.248535,73.58,0.0,15.672409,0.0,2.0,0.0,7.6
16.482187,5.686665,-0.13813746,23.008783,0.0,0.0,5.9693055,9.694447,0.0,18.845566,9.883888,9.473726,0.0,17.248535,85.03,0.0,18.185501,0.0,1.0,0.0,6.96
16.61088,5.87268,-0.23071796,24.918781,0.0,0.0,17.907915,4.794537,0.0,18.12584,0.0,0.0,0.0,0.0,111.66,0.0,36.56765,2.0,0.0,1.0,4.82
35.495697,6.2889733,0.06970749,5.15311,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,14.8678665,5.3167887,0.0,0.0,84.22,0.0,28.772047,0.0,2.0,0.0,6.84
16.528734,5.7756944,-0.1532233,17.259272,5.8907237,0.0,5.9693055,0.0,0.0,12.30081,4.9839787,9.473726,0.0,11.499023,81.79,0.0,16.69363,0.0,1.0,0.0,7.29
16.36861,5.9621806,0.06862636,0.0,0.0,0.0,11.938611,0.0,0.0,11.126903,4.5670996,0.0,0.0,0.0,79.53,0.0,22.803482,0.0,1.0,0.0,5.31
16.365652,5.95639,0.06974488,11.648809,0.0,0.0,5.9693055,0.0,0.0,27.630255,19.102156,0.0,0.0,0.0,72.94,0.0,21.711529,0.0,2.0,0.0,4.91
16.550886,5.7562666,-0.14051998,11.509759,0.0,0.0,12.062546,9.694447,0.0,24.825598,9.883888,4.736863,4.794537,5.7495117,102.1,0.0,30.244942,1.0,1.0,0.0,6.3
19.145466,5.9905295,0.09392314,11.634441,0.0,5.90718,0.0,4.794537,0.0,6.041841,9.883888,5.3167887,8.78083,0.0,34.03,0.0,12.978821,0.0,1.0,0.0,8.3
16.340744,5.854504,0.45207417,28.228516,5.4287906,0.0,0.0,4.794537,0.0,0.0,0.0,5.4287906,0.0,11.499023,70.67,0.0,12.003356,0.0,1.0,0.0,4.26
35.495693,6.302136,-0.13779356,0.0,0.0,5.90718,6.1762986,4.794537,0.0,5.5634513,9.883888,5.3167887,13.171246,0.0,34.03,0.0,12.907295,0.0,1.0,0.0,8.7
35.495693,6.340793,0.095570736,5.7495117,0.0,11.81436,0.0,9.589074,0.0,28.051523,5.4257913,10.74258,5.6873865,5.7495117,90.79,0.0,25.310532,0.0,0.0,0.0,5.77
16.151154,6.0073733,0.09371376,0.0,0.0,11.81436,0.0,9.589074,0.0,6.041841,15.200677,10.633577,0.0,0.0,63.13,0.0,25.634573,0.0,1.0,0.0,7.12
16.575937,5.999766,-0.1231934,11.499023,0.0,5.90718,6.0932403,10.111326,0.0,13.213764,5.3167887,14.790515,4.794537,11.499023,73.86,0.0,23.097727,1.0,0.0,1.0,5.75
16.477055,5.8893924,0.06956379,11.509759,0.0,0.0,5.9693055,0.0,0.0,17.864262,9.551078,4.736863,0.0,5.7495117,77.49,0.0,15.975541,0.0,2.0,0.0,5.42
35.495693,6.3040485,-0.2741624,11.499023,11.887212,0.0,12.331664,4.794537,13.171246,11.0801525,4.5670996,9.473726,13.171246,11.499023,77.76,0.0,25.06306,0.0,1.0,0.0,7.92
16.47703,6.118767,-0.121828154,11.509759,5.783245,0.0,0.0,9.589074,0.0,12.30081,10.300767,15.3704405,5.6873865,5.7495117,93.46,0.0,30.50053,0.0,1.0,0.0,5.6
19.413237,5.923468,-0.1406762,36.156227,0.0,0.0,12.145604,0.0,0.0,12.626498,4.9839787,14.210588,13.171246,17.248535,77.88,0.0,15.515162,0.0,1.0,0.0,5.14
35.495693,7.9233165,0.095327176,17.248535,0.0,15.93047,0.0,14.50061,0.0,28.78821,10.300767,19.51261,5.6873865,17.248535,106.62,0.0,16.556036,0.0,1.0,0.0,6.4
16.700409,6.255645,-0.12924154,45.329147,17.316002,12.321141,6.0311146,14.383612,0.0,18.37137,10.216699,14.790515,4.794537,17.248535,164.84,0.0,52.56861,2.0,1.0,0.0,4.89
35.499023,7.924477,0.48374945,10.644996,5.7495117,10.023292,0.0,9.706074,0.0,26.271986,4.9839787,9.458958,5.6873865,11.499023,68.29,0.0,4.127701,0.0,1.0,0.0,7.7
35.495693,6.3411884,-0.38445097,5.647177,0.0,11.594566,0.0,14.908855,0.0,26.89071,9.384673,5.3167887,11.374773,0.0,89.54,0.0,27.44809,0.0,2.0,0.0,9.24
35.495693,6.3165803,-0.15685266,17.248535,0.0,0.0,5.9693055,0.0,0.0,18.236397,0.0,14.210588,0.0,17.248535,64.99,0.0,11.674901,1.0,0.0,0.0,5.55
16.149345,5.990951,0.09397234,0.0,5.8244047,5.90718,0.0,4.794537,5.098682,6.041841,30.508022,5.3167887,0.0,0.0,88.49,0.0,13.314543,0.0,2.0,0.0,8.0
16.511868,5.9117723,-0.14945771,11.509759,6.103966,0.0,5.9693055,0.0,0.0,12.30081,4.9839787,4.736863,0.0,5.7495117,81.79,0.0,16.16749,0.0,1.0,0.0,7.52
35.499023,7.924473,0.4804081,16.714216,5.7495117,10.023292,0.0,9.706074,0.0,32.515583,4.9839787,9.458958,5.6873865,11.499023,92.08,0.0,3.7208238,0.0,1.0,0.0,7.57
32.166843,7.9826064,-0.13920118,10.757135,6.606882,0.0,12.145604,0.0,23.098671,11.25738,4.9839787,4.736863,13.171246,5.7495117,59.42,0.0,17.168823,0.0,1.0,0.0,5.2
19.413239,5.923434,-0.14067642,29.549345,0.0,0.0,12.145604,0.0,0.0,19.23338,9.883888,14.210588,13.171246,17.248535,81.12,0.0,17.874502,1.0,1.0,1.0,5.6
32.16673,8.145595,-0.118573405,33.997498,0.0,5.2392116,0.0,14.905863,0.0,13.213764,5.3167887,19.527378,4.794537,28.747559,94.09,0.0,23.332647,1.0,0.0,1.0,7.52
16.365719,5.990748,0.069709145,5.7495117,0.0,5.90718,5.9693055,4.794537,0.0,5.5634513,9.883888,5.3167887,0.0,5.7495117,91.56,0.0,24.465483,0.0,1.0,0.0,7.32
35.495693,7.887184,0.06851143,0.0,0.0,5.90718,11.938611,4.794537,0.0,21.709772,4.305216,5.3167887,5.6873865,0.0,141.08,0.0,35.62231,1.0,0.0,0.0,5.1
16.537222,5.9476905,0.311134,16.895983,16.761322,0.0,0.0,4.794537,0.0,21.329393,0.0,19.63938,0.0,28.747559,98.36,0.0,12.575248,0.0,1.0,0.0,5.27
32.16677,8.149285,-0.11847064,12.356394,5.1315584,5.2392116,0.0,14.905863,0.0,22.011314,10.300767,14.953561,9.926096,5.7495117,71.53,0.0,29.86612,1.0,1.0,1.0,4.6
16.365131,5.66017,-0.13665299,0.0,0.0,0.0,5.9693055,4.794537,0.0,0.0,0.0,0.0,0.0,0.0,37.3,0.0,10.324075,0.0,0.0,0.0,5.39
35.495693,6.3097196,-0.13647692,17.192951,0.0,5.90718,5.9693055,9.589074,0.0,0.0,10.300767,10.053652,0.0,11.499023,91.42,0.0,26.771086,0.0,1.0,0.0,7.57
16.149324,5.9904914,0.09397584,0.0,0.0,5.90718,0.0,4.794537,0.0,6.041841,9.883888,5.3167887,0.0,0.0,34.03,0.0,13.064044,0.0,1.0,0.0,7.89
32.166557,7.9937277,-0.11336697,0.0,22.249216,0.0,5.9693055,9.361637,10.197364,18.426104,14.764463,10.053652,5.6873865,5.7495117,119.48,0.0,23.253557,0.0,2.0,0.0,4.4
19.142147,5.9228554,-0.13224672,30.530008,0.0,0.0,5.9693055,0.0,0.0,11.2106285,4.9839787,9.473726,4.390415,11.499023,68.65,0.0,16.364332,0.0,1.0,0.0,4.88
35.495693,6.305877,0.101961195,22.998047,0.0,5.90718,6.0932403,10.111326,0.0,38.267616,0.0,29.58103,16.16931,22.998047,95.12,0.0,26.18891,0.0,0.0,0.0,5.06
79.91873,9.103226,0.06971113,0.0,0.0,5.90718,5.9693055,4.794537,0.0,5.5634513,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.530184,0.0,1.0,0.0,7.77
16.477064,5.6860538,-0.13800976,11.509759,0.0,0.0,5.9693055,9.694447,0.0,18.845566,9.883888,4.736863,0.0,5.7495117,75.8,0.0,17.88109,0.0,1.0,0.0,5.64
16.5514,5.990882,0.08002401,6.606882,0.0,5.90718,6.0932403,4.794537,0.0,6.041841,14.783798,5.3167887,4.794537,0.0,63.57,0.0,28.102777,1.0,1.0,1.0,6.93
19.413244,5.8528595,-0.14170958,17.540865,11.276948,0.0,12.145604,0.0,0.0,18.599989,9.7237625,9.473726,13.171246,11.499023,86.72,0.0,11.496816,0.0,2.0,0.0,5.77
16.490776,5.898647,-0.13712192,18.04378,0.0,0.0,5.9693055,4.794537,0.0,24.247166,9.551078,9.473726,0.0,11.499023,76.48,0.0,14.707867,0.0,2.0,0.0,5.77
19.14546,5.9772053,0.095078014,11.634441,0.0,5.90718,0.0,4.794537,0.0,6.5447564,9.883888,11.050456,14.468216,0.0,60.05,0.0,12.475306,0.0,1.0,0.0,6.83
32.16673,8.145595,-0.118573405,33.997498,0.0,5.2392116,0.0,14.905863,0.0,13.213764,5.3167887,19.527378,4.794537,28.747559,94.09,0.0,23.332647,1.0,0.0,1.0,7.52
16.365606,5.9917455,0.069626965,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.787746,0.0,1.0,0.0,7.0
16.554672,5.7763243,-0.13750371,36.10484,0.0,0.0,12.062546,9.694447,0.0,0.0,9.883888,9.473726,4.794537,11.499023,102.1,0.0,29.94026,0.0,1.0,0.0,6.32
35.495693,7.924897,-0.1437274,5.7495117,6.103966,10.023292,5.9693055,4.305216,0.0,10.58287,0.0,9.042079,5.6873865,5.7495117,83.91,0.0,11.41601,0.0,0.0,0.0,5.3
19.413193,5.893601,-0.19285417,18.99701,0.0,0.0,18.114908,4.794537,0.0,17.082409,0.0,0.0,13.171246,0.0,89.9,0.0,37.502747,1.0,0.0,0.0,5.66
19.413216,5.942133,-0.13734102,11.566732,0.0,5.90718,12.145604,4.794537,0.0,23.297235,5.3167887,10.053652,17.56166,5.7495117,75.63,0.0,23.796366,0.0,0.0,0.0,8.0
32.16654,7.981948,-0.1388228,18.105906,6.606882,0.0,5.9693055,0.0,11.761885,0.0,0.0,9.473726,0.0,11.499023,55.76,0.0,12.057133,0.0,0.0,0.0,5.12
35.495693,7.8871784,0.06977126,0.0,0.0,5.90718,5.9693055,4.794537,0.0,16.14632,4.305216,5.3167887,5.6873865,0.0,103.78,0.0,24.192133,1.0,0.0,0.0,5.4
35.495693,6.30901,-0.13647689,17.192951,0.0,5.90718,5.9693055,9.589074,0.0,0.0,9.883888,10.053652,0.0,11.499023,80.56,0.0,23.613916,0.0,1.0,0.0,7.01
35.495693,8.145597,-0.11857286,28.247986,0.0,5.2392116,0.0,14.905863,0.0,13.213764,5.3167887,19.527378,4.794537,22.998047,73.86,0.0,23.366428,1.0,0.0,1.0,7.25
16.477095,5.686309,-0.13798214,11.509759,0.0,0.0,5.9693055,9.694447,0.0,18.845566,9.883888,4.736863,0.0,5.7495117,75.8,0.0,17.969091,0.0,1.0,0.0,6.87
35.495693,6.3171964,-0.1546833,22.998047,0.0,0.0,5.9693055,0.0,0.0,24.843279,0.0,18.947453,0.0,22.998047,74.22,0.0,11.4622135,1.0,0.0,0.0,5.7
35.498264,7.9249,-0.14372733,5.7495117,6.103966,10.023292,5.9693055,4.305216,0.0,20.628136,0.0,9.042079,5.6873865,5.7495117,83.91,0.0,11.377211,0.0,0.0,0.0,5.3
35.495693,7.92491,-0.14372735,5.7495117,6.103966,10.023292,5.9693055,4.305216,0.0,23.734509,0.0,9.042079,5.6873865,5.7495117,93.14,0.0,11.318851,0.0,0.0,0.0,4.9
19.422453,6.040435,-0.2741521,23.855417,0.0,5.90718,6.362359,9.361637,19.594595,12.626498,4.5670996,14.210588,13.171246,17.248535,49.69,0.0,13.504712,0.0,1.0,0.0,7.21
16.365673,5.9842496,-0.11720487,0.0,0.0,0.0,5.9693055,4.794537,0.0,11.481358,4.5670996,5.3167887,5.6873865,0.0,71.33,0.0,24.755505,0.0,1.0,0.0,6.24
16.465303,5.7153974,0.41453323,17.248535,0.0,0.0,0.0,0.0,0.0,7.1097975,0.0,4.736863,0.0,17.248535,49.69,0.0,0.0,0.0,0.0,0.0,6.2
19.142147,6.0851083,-0.13712393,23.861,5.783245,0.0,5.9693055,9.589074,0.0,13.213764,4.5670996,9.473726,4.390415,11.499023,77.76,0.0,23.34029,0.0,1.0,0.0,6.67
16.479301,5.990899,0.069707155,5.7495117,0.0,5.90718,5.9693055,4.794537,0.0,12.170334,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.739822,1.0,1.0,0.0,7.77
16.477098,5.8255453,-0.13813673,11.509759,0.0,0.0,5.9693055,9.694447,0.0,18.845566,9.883888,4.736863,0.0,5.7495117,75.8,0.0,18.156921,0.0,1.0,0.0,6.84
16.368572,5.720293,-0.1404093,11.802088,0.0,0.0,5.9693055,0.0,0.0,5.693928,9.551078,5.3167887,5.6873865,0.0,80.29,0.0,16.252542,0.0,2.0,0.0,5.8
35.495693,6.340577,0.10220889,5.817863,0.0,5.90718,0.0,4.794537,0.0,35.43252,4.9839787,10.216699,11.505249,0.0,78.25,0.0,18.869287,1.0,1.0,1.0,4.59
16.517113,5.8209853,-0.14500207,5.7495117,5.58302,0.0,11.7253685,4.5670996,0.0,5.5167007,4.5670996,10.492926,0.0,5.7495117,81.67,0.0,24.58154,0.0,1.0,0.0,5.75
35.497913,7.924453,0.4764778,16.394506,0.0,10.023292,0.0,9.706074,0.0,16.24211,4.9839787,9.458958,5.6873865,11.499023,68.29,0.0,3.8947937,0.0,1.0,0.0,5.83
19.413342,5.912128,-0.19181693,18.116642,6.103966,0.0,12.145604,0.0,0.0,12.30081,4.9839787,4.736863,13.171246,5.7495117,81.79,0.0,16.240479,0.0,1.0,0.0,8.1
19.413197,5.993129,-0.13725758,5.7495117,0.0,5.90718,12.145604,4.794537,0.0,24.278542,9.883888,10.053652,13.171246,5.7495117,80.56,0.0,24.882051,0.0,1.0,0.0,7.14
32.2347,7.8978186,0.23743585,0.0,0.0,10.023292,6.0311146,0.0,0.0,9.790967,14.760979,14.760979,4.794537,0.0,121.44,0.0,12.213972,0.0,0.0,0.0,4.9
16.52831,5.7638197,-0.15170002,17.259272,5.601051,0.0,5.9693055,0.0,0.0,12.30081,4.9839787,9.473726,0.0,11.499023,81.79,0.0,15.860993,0.0,1.0,0.0,6.26
19.413237,5.720655,-0.14243054,17.203688,0.0,0.0,12.145604,4.794537,0.0,18.218716,14.951936,9.636773,19.119585,5.7495117,101.58,0.0,25.660587,1.0,2.0,1.0,6.96
32.16673,8.145597,-0.11857272,22.44289,5.58302,5.2392116,0.0,14.905863,0.0,13.213764,10.473452,14.790515,4.794537,11.499023,90.66,0.0,23.388866,1.0,1.0,1.0,7.52
35.495693,6.3165107,-0.14786659,11.499023,11.887212,0.0,5.9693055,4.794537,0.0,18.236397,0.0,9.473726,0.0,11.499023,82.06,0.0,23.525393,0.0,0.0,0.0,8.3
16.514568,6.167236,-0.14371434,17.1462,11.887212,0.0,5.9693055,4.794537,0.0,12.673249,9.551078,9.473726,0.0,11.499023,90.65,0.0,29.08004,0.0,2.0,0.0,6.14
16.477127,6.1004734,-0.14880061,17.5516,0.0,0.0,5.9693055,9.694447,0.0,18.218716,4.9839787,9.636773,5.6873865,5.7495117,92.87,0.0,31.314163,1.0,1.0,1.0,7.4
16.368862,5.7172832,-0.1407409,5.760247,6.041841,0.0,5.9693055,4.6818027,0.0,5.693928,14.764463,0.0,0.0,0.0,81.15,0.0,16.258972,0.0,2.0,0.0,6.49
19.413193,5.990664,-0.13718921,0.0,0.0,5.90718,12.145604,4.794537,0.0,11.126903,9.883888,5.3167887,13.171246,0.0,71.33,0.0,24.489923,0.0,1.0,0.0,6.72
16.556746,5.853144,-0.20044312,12.710849,0.0,0.0,17.907915,9.589074,0.0,25.049576,0.0,0.0,0.0,0.0,99.13,0.0,36.971313,1.0,0.0,0.0,4.9
16.52439,5.892062,0.05998985,18.105906,5.760247,0.0,5.9693055,0.0,0.0,31.040426,4.9839787,9.473726,0.0,11.499023,70.79,0.0,16.056503,0.0,1.0,0.0,5.12
16.55158,5.6911426,-0.13648322,11.509759,0.0,0.0,12.062546,4.794537,0.0,18.907692,9.883888,4.736863,4.794537,5.7495117,102.1,0.0,30.140305,1.0,1.0,0.0,7.77
79.91873,9.103029,-0.11637415,12.369161,0.0,15.582558,6.0311146,14.156174,0.0,15.7984085,19.589962,20.91494,10.481923,0.0,139.26,0.0,41.913445,0.0,1.0,0.0,6.45
35.495693,6.347024,-0.14159828,0.0,5.8244047,0.0,12.145604,13.989769,0.0,33.278072,9.384673,0.0,13.171246,0.0,71.67,0.0,28.82334,0.0,2.0,0.0,5.74
16.556122,5.699251,-0.13648133,11.509759,0.0,0.0,12.062546,9.778516,0.0,18.497654,20.268724,14.790515,4.794537,11.6295,136.67,0.0,35.86639,0.0,2.0,0.0,7.59
16.554306,5.7534995,-0.14205123,17.259272,0.0,0.0,12.062546,4.794537,0.0,18.218716,9.883888,9.473726,4.794537,11.499023,102.1,0.0,30.688322,1.0,1.0,1.0,6.68
16.554306,5.7640843,-0.14115335,17.259272,0.0,0.0,12.062546,4.794537,0.0,18.218716,9.883888,9.473726,4.794537,11.499023,102.1,0.0,30.646214,1.0,1.0,1.0,5.35
35.495693,6.347194,-0.13743474,0.0,5.8244047,0.0,12.145604,9.195231,0.0,32.92362,9.384673,0.0,13.171246,0.0,71.67,0.0,28.59335,0.0,2.0,0.0,5.82
32.233273,7.8969784,-0.13798426,5.693928,0.0,15.93047,12.352597,4.794537,0.0,16.022387,9.289194,4.722095,26.342491,0.0,68.17,0.0,12.439214,0.0,1.0,0.0,6.15
32.233326,7.8972497,0.06976004,5.7495117,0.0,15.93047,5.9693055,4.794537,0.0,28.77282,3.972406,10.053652,5.6873865,5.7495117,114.7,0.0,24.247334,0.0,1.0,0.0,5.1
16.503902,5.7228494,-0.14786422,17.248535,6.103966,0.0,5.9693055,0.0,0.0,6.606882,0.0,9.473726,0.0,17.248535,64.99,0.0,11.039352,0.0,0.0,0.0,8.15
35.495693,6.301048,0.06970765,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.696665,0.0,1.0,0.0,7.28
35.495693,6.316391,-0.15685254,17.248535,0.0,0.0,5.9693055,0.0,0.0,18.236397,0.0,14.210588,0.0,17.248535,64.99,0.0,11.67293,1.0,0.0,0.0,5.74
32.16654,7.9824286,-0.13920765,23.855417,6.606882,0.0,12.145604,0.0,11.761885,17.568733,0.0,14.210588,13.171246,17.248535,64.99,0.0,11.634074,0.0,0.0,0.0,4.63
32.16673,8.149277,-0.11847322,11.4434395,6.606882,5.2392116,0.0,24.68438,0.0,5.249938,10.300767,10.053652,4.794537,5.7495117,85.36,0.0,39.03569,1.0,1.0,1.0,4.65
16.514374,5.990505,-0.1437155,5.7495117,6.103966,5.90718,5.9693055,4.794537,0.0,6.041841,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.34503,0.0,1.0,0.0,6.26
35.495693,6.301604,-0.13781938,36.459293,0.0,0.0,12.062546,9.694447,0.0,0.0,9.883888,4.736863,4.794537,5.7495117,102.1,0.0,29.826887,0.0,1.0,0.0,5.35
19.413218,5.9404225,-0.15176387,23.065756,5.601051,5.90718,12.145604,4.794537,0.0,11.126903,5.3167887,14.790515,17.56166,17.248535,84.86,0.0,23.661818,0.0,0.0,0.0,8.3
16.476128,5.9926724,0.06970627,5.7495117,0.0,5.90718,5.9693055,4.794537,0.0,18.212173,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.820871,0.0,1.0,0.0,8.3
